"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NODE_2160_length_668_cov_0.846024_2",13.4217140512989,-4.26480072047341,0.943781054084202,-4.51884544833521,6.21777600807165e-06,0.000148210848905272
"NODE_2213_length_661_cov_0.638699_1",39.1146037396216,1.30141635014682,0.402228456129728,3.23551536524577,0.00121423350052414,0.0121297392220409
"NODE_2228_length_659_cov_0.584192_1",19.8957870010324,2.29683505001045,0.608726705576782,3.77317937420562,0.000161180317503837,0.00228259773170875
"NODE_2259_length_653_cov_0.888889_1",10.6782066795264,-5.89725314222001,1.35080422840115,-4.36573488461772,1.26696073371416e-05,0.000268740789992673
"NODE_2294_length_647_cov_0.796491_1",14.0500483978133,-2.39076696253505,0.705869306240591,-3.38698246459831,0.000706659043414107,0.00782198458399753
"NODE_2405_length_631_cov_0.622744_1",39.1248414691158,2.80986986718671,0.425713855927757,6.60037212334366,4.10127016217281e-11,2.43797726306939e-09
"NODE_2414_length_630_cov_0.808318_1",6.26490811523127,-3.52604790733577,1.2141825501393,-2.90405088339578,0.00368368286516381,0.0307468111831327
"NODE_2440_length_626_cov_0.883424_1",28.9108504491976,-3.65654623522544,0.572613312200992,-6.38571642906892,1.70596874590345e-10,9.66381119002953e-09
"NODE_2442_length_626_cov_0.786885_1",26.9922317579175,1.54430213119828,0.45489775565617,3.39483348070314,0.000686703531083223,0.00768948256317608
"NODE_2497_length_618_cov_1.157116_1",71.5425065626369,1.09827735307652,0.292511596276051,3.75464551511336,0.000173586974786666,0.00242267038723999
"NODE_2511_length_616_cov_0.764815_1",5.06142530303194,-4.66356515623052,1.46746669362026,-3.17797001901655,0.00148310086000624,0.014310883047956
"NODE_2529_length_615_cov_0.882900_1",13.2985137633616,2.35102920846297,0.707182270403378,3.32450247532639,0.000885764471534783,0.00939417605823784
"NODE_2553_length_611_cov_0.666667_2",69.8999676736409,1.13231885301926,0.27691312762201,4.08907610391404,4.33094752937177e-05,0.000752834381008125
